pts,elo_i,win_equiv,game_result
126,1663.1263,57.367756,W
118,1427.843,32.686493,L
72,1434.0399,32.528099,L
88,1356.3257,27.488289,W
108,1299.9315,22.571869,W
101,1563.7174,45.878078,L
107,1396.1338,29.818188,L
115,1577.9318,49.006168,W
90,1569.1858,48.180141,W
89,1596.7035,50.338051,L
106,1632.7881,55.015942,W
99,1566.7601,46.650429,L
94,1397.0081,29.827894,L
98,1455.3981,36.358292,W
88,1580.3754,48.401081,L
108,1705.0095,60.962589,W
86,1464.1062,36.066944,L
101,1681.3474,59.210293,W
106,1410.9861,32.013386,W
97,1353.998,25.629038,L
115,1494.8237,41.416237,W
102,1393.6902,28.643854,L
93,1415.9723,33.202042,W
84,1572.2206,46.971413,L
88,1422.6884,31.943201,L
104,1473.4573,38.675827,W
83,1413.6531,31.179062,L
93,1642.2788,55.575844,W
104,1549.7827,46.275852,W
101,1557.2694,46.253601,L
98,1672.1674,57.897953,W
89,1455.8,35.84338,L
95,1648.3555,54.210339,L
107,1479.8197,40.105507,W
101,1460.8281,35.65873,L
103,1349.0118,26.445662,W
101,1574.3956,48.169987,L
102,1611.5356,52.316277,W
86,1369.2533,27.061363,L
97,1668.281,57.770042,W
109,1689.6536,58.525787,L
111,1423.2723,33.559299,W
94,1381.4884,28.437643,L
96,1465.7644,37.325226,W
88,1313.8662,22.376074,L
94,1473.5835,38.158924,W
83,1451.8463,34.711296,L
118,1570.4734,48.937138,W
95,1593.6687,51.318882,W
85,1681.5975,57.666103,L
102,1560.3922,47.940502,W
91,1421.1123,31.581676,L
77,1553.6339,45.684692,L
101,1710.9893,61.417099,W
95,1475.929,36.820133,L
117,1453.636,37.17588,W
97,1467.9303,37.66312,W
96,1311.5208,22.106943,L
105,1415.2692,33.587498,W
89,1357.9937,24.970659,L
90,1458.616,37.136902,W
86,1407.5764,30.440609,L
118,1553.4182,46.590183,W
106,1379.3225,28.128029,L
101,1466.1196,37.770741,W
99,1633.6467,53.635166,L
120,1547.9137,46.782951,W
111,1672.8647,56.830074,L
102,1393.7902,29.613979,L
104,1674.3314,58.089622,W
91,1431.6063,33.135345,L
96,1442.6283,35.169479,W
104,1671.6763,57.918262,W
99,1569.8662,47.64584,L
107,1411.6383,32.256149,W
91,1341.6565,24.373882,L
104,1716.7095,61.483383,W
92,1308.2758,22.037512,L
102,1480.8765,39.809208,W
94,1431.3284,32.46693,L
106,1613.8105,53.464119,W
93,1507.0255,40.163002,L
96,1471.1753,35.279636,L
113,1427.8007,35.551975,W
91,1400.0728,29.989721,L
96,1603.59,51.771244,W
106,1572.1207,48.716599,W
103,1662.2206,56.346546,L
85,1494.5284,39.277882,L
104,1556.6841,47.400936,W
111,1579.6914,50.584045,W
89,1463.0704,35.120384,L
106,1676.5377,59.074192,W
80,1447.0939,33.992588,L
98,1625.7593,53.594196,W
97,1486.6301,39.134682,L
105,1627.5585,54.02264,W
99,1577.5094,48.301479,L
104,1472.2079,38.32148,W
95,1427.1407,32.603504,L
108,1466.4945,38.053848,W
101,1566.9778,46.78215,L
120,1376.0566,28.882662,W
100,1307.4346,21.389706,L
94,1717.5507,60.594765,L
102,1558.5579,47.922493,W
114,1418.4001,32.77668,W
113,1391.5839,29.113966,L
107,1334.8947,24.10177,L
130,1596.1458,50.892338,W
90,1364.6696,25.888828,L
115,1564.5824,48.702122,W
118,1420.5029,36.076824,W
90,1495.0768,36.468929,L
89,1491.7019,38.887531,L
102,1674.5647,58.677097,W
101,1446.6161,36.684669,W
88,1608.208,50.277401,L
90,1448.1653,35.101948,L
94,1627.1271,53.75819,W
102,1631.6533,54.31712,W
93,1482.9006,38.560184,L
97,1351.8856,26.228678,W
95,1386.3994,28.756006,L
110,1688.0402,59.415245,W
105,1455.8956,35.658226,L
106,1656.8319,56.511845,W
98,1423.5846,32.592033,L
101,1421.8629,31.553724,L
117,1395.4547,31.019463,W
108,1569.6895,46.665588,L
110,1299.5035,22.39735,W
87,1450.8107,35.058731,L
94,1485.2623,39.636848,W
87,1435.5914,33.518803,L
96,1706.4191,60.969963,W
99,1683.366,58.767048,W
89,1331.7799,24.010044,L
96,1477.4857,37.881805,L
107,1593.0591,50.695629,W
95,1461.765,35.545307,L
115,1459.6841,37.613926,W
116,1573.4146,49.100124,W
104,1577.3663,47.90052,L
88,1383.9877,28.657593,L
95,1558.55,47.024078,W
110,1599.2605,51.283409,W
97,1451.8414,35.249569,L
101,1597.2717,50.11623,L
111,1634.7837,54.861515,W
91,1411.3569,30.637497,L
103,1569.4739,48.842083,W
98,1490.0571,39.117764,L
101,1421.7488,33.091347,W
107,1711.0814,61.152298,W
106,1474.9222,37.81546,L
95,1311.7762,20.510496,L
120,1355.6217,28.398624,W
108,1557.4167,47.517586,W
92,1330.7253,23.294798,L
87,1473.2731,37.173935,L
95,1446.4366,35.801876,W
100,1628.8557,54.757385,W
86,1479.7703,37.450245,L
99,1450.746,35.166203,L
118,1658.6677,56.841774,W
101,1405.9607,30.637402,L
108,1684.4205,59.096294,W
112,1381.6324,29.015697,W
109,1382.6633,28.399389,L
98,1430.9291,34.223778,W
89,1446.0159,34.348927,L
104,1470.7031,39.775089,W
86,1662.3517,54.960297,L
105,1560.9053,47.44138,W
102,1581.307,48.688789,L
96,1603.229,51.957077,W
83,1565.7228,46.81179,L
97,1692.0944,58.514828,L
98,1402.0795,31.687641,W
82,1472.6368,37.685394,L
85,1688.3018,59.201534,W
108,1639.4945,53.396961,L
116,1591.4412,51.543694,W
109,1402.0804,29.230169,L
118,1378.9199,29.789297,W
107,1447.8729,36.015049,W
94,1426.7052,32.344299,L
96,1385.3759,27.696663,L
112,1288.4861,21.623573,W
98,1453.2339,36.874668,W
92,1640.6143,53.890369,L
95,1439.0854,34.675194,W
91,1378.9119,28.096354,L
98,1466.4758,36.421078,L
109,1469.1315,38.206547,W
95,1322.4193,22.736092,L
118,1447.062,35.845612,W
102,1485.1007,38.075199,L
110,1558.8384,47.833069,W
101,1437.8595,34.955425,W
98,1610.1134,51.257294,L
90,1476.3851,37.945148,L
95,1605.8815,51.788647,W
95,1471.389,36.924866,L
96,1371.4777,28.386822,W
84,1315.8237,22.409464,L
103,1713.3668,61.461197,W
92,1641.6785,55.378704,W
83,1564.9777,46.977116,L
107,1412.7041,30.613552,L
112,1375.7216,29.132195,W
95,1393.3926,29.281864,L
121,1577.2346,49.218552,W
100,1578.7504,48.966061,W
99,1419.2802,32.221359,L
122,1681.4697,58.6273,W
104,1302.3843,21.516737,L
102,1625.0542,54.093159,W
95,1689.5496,58.577595,L
81,1459.2222,35.807846,L
93,1717.2689,61.924797,W
96,1630.2524,52.940174,L
102,1455.298,37.048756,W
95,1491.3763,38.791676,L
102,1560.4478,47.937817,W
94,1475.1268,37.568874,L
98,1442.2758,35.173393,W
92,1463.5957,36.316433,L
98,1453.6576,36.402374,W
102,1378.7876,29.395927,W
98,1445.0095,33.878384,L
84,1464.0791,37.626366,W
81,1418.0526,31.548983,L
104,1646.2084,55.67807,W
99,1568.8123,47.499763,L
91,1582.4825,47.672245,L
109,1682.2023,59.860798,W
103,1579.9779,49.323807,W
87,1386.5891,28.791857,L
94,1411.3092,31.391989,L
103,1682.7832,58.762348,W
76,1453.2917,35.067822,L
88,1470.2706,38.318584,W
85,1569.8398,48.996834,W
81,1632.4015,53.101219,L
108,1608.3862,51.989269,W
99,1383.0385,28.595455,L
108,1473.8804,37.837532,L
111,1723.1993,62.004734,W
108,1387.6078,28.686245,L
121,1465.2716,37.639297,W
112,1602.9634,52.026756,W
87,1301.0708,20.884109,L
81,1434.4694,33.340618,L
88,1447.132,35.719021,W
98,1401.8365,30.031401,L
105,1388.1447,29.857832,W
104,1610.8291,51.001011,L
124,1620.2788,53.937057,W
94,1459.0416,39.454086,W
64,1446.1044,32.099411,L
70,1565.5485,46.498093,L
80,1481.9843,39.813507,W
97,1470.8225,35.562805,L
109,1394.0984,31.817169,W
99,1311.9216,21.643976,L
103,1293.2051,21.632357,W
102,1381.9327,28.343063,L
108,1458.2117,36.69014,W
87,1610.444,51.254318,L
102,1649.4722,56.360176,W
113,1567.2363,46.514172,L
117,1472.8485,39.017097,W
104,1389.3278,28.927671,L
117,1697.4485,60.26123,W
94,1583.5286,48.426323,L
98,1580.2828,49.889179,W
102,1702.3186,61.85239,W
87,1724.2312,60.421406,L
87,1452.4309,34.738945,L
93,1491.7429,40.813118,W
86,1684.3654,59.809498,W
77,1656.983,55.223129,L
93,1380.9807,28.00227,L
124,1555.9459,47.15704,W
96,1630.7466,53.103207,L
107,1589.167,50.761219,W
85,1461.8177,35.81591,L
96,1429.1704,34.199169,W
101,1470.9467,37.406418,L
106,1621.9585,53.314991,W
132,1378.3267,29.23488,W
127,1562.2014,46.197166,L
110,1600.3613,51.794201,W
98,1409.7271,30.594776,L
97,1450.9158,34.299774,L
112,1574.6444,49.667896,W
89,1414.0051,30.617002,L
101,1302.4921,22.635481,W
98,1602.9331,51.539997,W
93,1302.6346,21.407545,L
91,1477.458,37.75061,L
98,1484.1389,39.587082,W
103,1384.4576,28.579626,L
112,1704.2827,60.716492,W
97,1555.7898,47.026096,W
76,1395.8828,29.533081,L
108,1722.2671,62.414841,W
83,1605.8438,50.821251,L
104,1624.1947,54.500923,W
96,1621.9792,51.890297,L
92,1374.7252,28.875944,W
90,1696.8286,59.040051,L
80,1401.6453,29.62536,L
114,1501.2756,41.856056,W
88,1442.8982,34.013512,L
95,1586.9561,50.376698,W
95,1416.8334,31.698826,L
102,1488.3126,39.874985,W
94,1472.0148,38.370827,W
84,1438.6041,33.694542,L
99,1687.6364,58.060051,L
103,1387.6567,30.345053,W
111,1401.8717,30.280342,L
116,1468.7104,37.764454,W
105,1489.5822,40.61422,W
89,1299.724,20.624084,L
103,1707.9258,59.37624,L
118,1552.8713,47.869373,W
104,1390.7477,31.98522,W
93,1597.9343,48.258533,L
101,1609.4281,50.847366,L
106,1380.8146,29.599789,W
84,1608.4431,50.794659,L
95,1729.5696,63.18008,W
104,1437.6183,34.736568,W
95,1391.7014,29.118317,L
104,1435.7969,35.96471,W
87,1412.8165,29.829103,L
108,1598.5413,51.114952,W
100,1453.3699,35.509052,L
124,1691.6288,59.469376,W
118,1399.0964,30.236313,L
99,1314.6255,22.437763,L
117,1594.0574,50.611412,W
110,1499.3794,41.830444,W
98,1398.4346,29.156191,L
106,1739.7404,63.354038,W
101,1598.2723,50.561672,L
121,1472.1476,38.975826,W
110,1386.4447,28.013834,L
107,1560.9249,47.371635,W
103,1312.2611,22.157722,L
95,1454.8108,34.713387,L
104,1289.9268,21.599516,W
95,1450.394,36.070843,W
91,1511.2195,41.285156,L
117,1644.5198,55.62487,W
92,1432.6608,33.251507,L
116,1569.1683,49.451073,W
98,1676.1967,56.682522,L
99,1383.9175,28.719572,L
103,1572.9918,48.424603,W
106,1391.4373,28.3139,L
116,1415.6902,33.334312,W
103,1477.9581,37.958176,L
107,1492.3295,40.289413,W
98,1442.875,36.090164,W
87,1393.8026,28.56423,L
94,1636.7458,54.093987,L
97,1601.5171,51.540871,W
88,1429.1082,32.183174,L
104,1382.2819,29.820984,W
86,1564.2961,47.025597,L
87,1510.9752,42.184368,W
78,1505.7758,40.289349,L
108,1596.4218,51.54705,W
108,1595.9202,49.275867,L
112,1442.6487,36.03767,W
108,1378.0193,28.265474,L
109,1692.7413,59.512054,W
94,1308.8899,21.834911,L
106,1648.8907,55.98241,W
96,1496.2823,40.028362,L
103,1660.5702,56.90493,W
93,1652.8103,54.831966,L
101,1456.0247,37.388542,W
111,1304.9703,21.403288,L
122,1374.8478,28.516033,W
97,1496.2817,38.677246,L
107,1474.0052,39.56768,W
103,1428.2898,33.996578,W
97,1514.3513,41.414665,L
94,1742.0925,63.483959,W
86,1302.0889,21.455986,L
95,1605.8527,50.799656,L
99,1455.8378,36.850979,W
128,1483.7445,42.620083,W
103,1584.7948,45.903576,L
89,1397.9839,29.857252,L
105,1574.6274,48.818691,W
91,1377.5085,27.821917,L
99,1632.4103,54.534786,W
95,1560.92,45.70068,L
105,1598.8054,52.107304,W
86,1386.8387,28.51177,L
97,1605.9158,52.203972,W
88,1743.8594,62.451279,L
91,1489.397,41.015892,W
108,1417.671,33.426426,W
105,1611.6573,50.897293,L
131,1693.2521,60.547993,W
96,1637.108,53.34589,L
132,1455.5168,37.423687,W
89,1380.1467,27.258184,L
91,1493.7926,40.818329,W
86,1612.6526,51.469051,L
98,1507.0105,43.001808,W
85,1468.5387,35.818291,L
105,1393.719,31.173111,W
95,1578.5189,47.415188,L
92,1480.89,40.223541,W
75,1583.052,47.779575,L
91,1463.3676,37.99931,W
87,1548.0681,44.555283,L
108,1453.3929,35.433681,L
113,1503.2087,41.407211,W
93,1380.653,28.436749,L
98,1624.5186,53.473557,W
123,1599.3107,50.991692,W
122,1394.0924,29.764423,L
97,1366.7872,28.603552,W
90,1640.2963,53.488731,L
79,1598.3229,50.414928,L
88,1705.8416,60.861046,W
98,1435.6306,35.564793,W
76,1300.322,20.238743,L
104,1380.1019,29.804346,W
97,1430.0177,32.073292,L
109,1518.51,43.66716,W
105,1564.7217,46.386993,L
109,1372.8108,27.385862,L
113,1550.0293,46.384064,W
89,1285.0176,19.980934,L
119,1568.2878,48.117779,W
98,1393.5476,29.60969,L
121,1730.0476,62.603844,W
102,1407.5162,33.175449,W
91,1709.7224,59.214291,L
106,1495.6542,39.601841,L
112,1663.0599,57.430325,W
101,1299.6714,20.768578,L
107,1393.1362,30.536947,W
97,1474.3995,39.168301,W
92,1522.1563,41.830139,L
108,1501.3253,42.230412,W
103,1626.0178,52.194256,L
118,1554.6832,47.121841,W
110,1594.442,49.699059,L
92,1379.3131,28.109367,L
112,1605.1199,51.80695,W
117,1537.0361,45.758949,W
94,1528.52,42.45406,L
97,1468.8763,37.940842,W
93,1506.9395,40.886654,L
93,1571.6074,49.028782,W
85,1668.9911,56.631348,L
97,1732.0557,62.190914,L
99,1600.2668,51.52367,W
101,1368.1569,26.936983,L
108,1401.0558,31.012032,W
91,1516.925,42.840748,W
89,1548.6311,45.376442,L
93,1449.6622,35.052666,L
96,1450.9351,35.947117,W
116,1291.7518,21.416676,W
109,1381.0657,27.837902,L
99,1281.698,19.864607,L
103,1485.5835,39.326122,W
106,1416.572,31.588652,L
108,1514.7906,42.739899,W
109,1489.723,40.723412,W
105,1561.8582,46.020523,L
107,1554.7117,47.518425,W
98,1689.701,58.275024,L
103,1608.5737,50.541256,L
112,1625.8584,54.685036,W
97,1612.5525,50.977093,L
104,1391.5396,30.823576,W
87,1520.6174,42.474918,L
89,1501.9767,41.253078,W
110,1445.9568,35.484043,W
96,1299.8368,21.078819,L
111,1544.9387,48.166798,W
93,1638.7178,52.098537,L
104,1411.7085,32.88345,W
94,1375.8593,26.899599,L
96,1473.8391,37.548389,L
105,1587.2671,50.075443,W
102,1372.9807,27.590767,L
108,1510.9723,42.106117,W
113,1600.1189,52.345535,W
81,1580.5995,47.607841,L
102,1363.3273,27.6422,W
100,1605.6771,50.778332,L
84,1500.4204,39.741356,L
94,1427.5376,34.126282,W
95,1678.6818,58.553875,W
77,1454.6405,35.612404,L
106,1726.6454,62.887272,W
94,1565.731,46.577515,L
85,1280.1907,19.752106,L
97,1595.7144,50.686333,W
107,1519.6542,41.984703,L
114,1659.999,57.272919,W
110,1403.9731,30.090855,L
115,1487.0908,40.109962,W
96,1667.2067,56.017735,L
102,1566.6058,49.030186,W
120,1450.1512,36.554024,W
87,1362.9232,25.950844,L
105,1598.1073,50.926094,W
94,1295.6423,20.959246,L
114,1405.8854,30.81638,L
117,1735.8153,63.035774,W
101,1512.4465,41.215591,L
105,1370.3483,28.28194,W
88,1470.074,36.683681,L
106,1513.6047,42.977421,W
92,1494.5709,39.518585,L
96,1424.6445,33.453724,W
101,1451.397,35.342262,L
105,1551.1608,46.291306,W
89,1491.0544,38.723976,L
118,1572.0894,49.150501,W
102,1505.47,42.155186,W
94,1591.0322,49.213192,L
104,1517.1241,42.706371,W
102,1436.9036,33.901211,L
88,1370.8971,26.779858,L
109,1614.1125,53.237438,W
85,1681.9253,57.206223,L
105,1597.1779,52.203785,W
99,1352.5693,27.360281,W
90,1396.493,28.61442,L
82,1381.1797,28.344059,L
94,1580.6134,49.316502,W
95,1611.5671,51.292698,L
100,1666.4525,57.929703,W
115,1599.6023,52.029549,W
97,1623.3826,52.152946,L
115,1481.3369,40.115543,W
102,1403.9,29.520039,L
120,1582.4293,49.327946,W
114,1294.1473,20.868336,L
114,1553.7837,45.074715,L
122,1377.6823,29.406235,W
87,1278.7272,19.354692,L
111,1653.1991,56.489128,W
94,1434.6937,33.223988,L
108,1488.9283,40.218319,W
108,1521.9232,42.539684,L
109,1612.6506,52.608383,W
92,1430.2871,32.937229,L
93,1461.7555,37.214367,W
108,1448.774,34.866341,L
120,1556.561,47.053707,W
96,1460.5051,39.397369,W
83,1658.415,53.97506,L
96,1737.8007,62.667225,L
97,1581.8069,49.643684,W
101,1542.0314,44.843021,L
102,1583.4559,49.540493,W
92,1514.0729,43.641502,W
76,1616.8314,51.224495,L
121,1487.7711,39.59721,W
119,1378.3372,28.16329,L
99,1603.3235,51.46941,W
98,1517.7424,42.351105,L
104,1495.6044,39.323593,L
110,1367.8827,28.162436,W
104,1390.6128,28.422096,L
113,1444.1411,36.045746,W
106,1583.5697,47.588459,L
115,1494.6241,41.914585,W
86,1428.0177,32.713314,L
126,1674.6962,58.367847,W
135,1519.334,43.128239,W
110,1293.007,20.549101,L
105,1273.5112,18.370493,L
121,1389.4346,30.696445,W
112,1505.1125,42.393147,W
104,1466.8646,36.049732,L
86,1361.6271,26.249731,L
98,1425.178,33.521206,W
102,1561.194,48.19141,W
87,1612.1271,51.062973,L
99,1539.8018,43.401497,L
125,1528.2744,45.081688,W
94,1376.4204,28.718393,W
90,1455.6335,35.446266,L
96,1402.6805,29.968256,L
101,1487.0667,40.103897,W
102,1732.8931,62.787296,W
101,1422.955,32.553307,L
86,1602.6299,50.517685,L
92,1523.3646,43.875748,W
80,1511.7777,40.869366,L
98,1515.9424,43.394238,W
112,1586.7145,50.160362,W
95,1455.595,35.512295,L
86,1355.8523,25.677275,L
96,1376.4294,28.762865,W
119,1610.8578,52.528809,W
112,1591.8839,49.645691,L
88,1605.1235,49.805405,L
110,1516.3436,44.149101,W
94,1525.9082,44.35096,W
91,1585.6855,48.616383,L
99,1588.3293,51.319664,W
90,1631.149,52.516567,L
105,1542.0985,45.208973,W
103,1349.5466,25.566771,L
97,1489.6788,38.005611,L
114,1379.1589,29.884983,W
101,1566.4161,47.806347,W
98,1450.4255,35.292606,L
106,1421.3633,32.886871,W
95,1260.2653,18.129814,L
98,1679.7589,58.673252,W
92,1600.9896,50.711063,L
125,1530.5177,44.448776,W
118,1525.9777,42.826576,L
108,1288.9763,21.198553,W
103,1430.9528,32.69725,L
97,1595.4768,51.345383,W
90,1494.5131,39.225529,L
91,1382.2695,28.297821,L
99,1449.7844,35.902054,W
92,1572.3314,47.222294,L
97,1382.7351,29.676414,W
100,1533.1378,43.920162,L
108,1734.4847,62.952,W
113,1501.8119,41.788094,W
83,1395.2341,29.121202,L
108,1576.5194,48.848125,W
97,1348.3207,25.360981,L
65,1510.5713,40.190353,L
104,1543.3245,46.782978,W
92,1377.8497,29.443909,W
86,1615.8805,51.349869,L
123,1616.0072,52.938637,W
118,1394.3778,29.47263,L
104,1424.6785,33.587402,W
97,1474.46,37.283897,L
107,1530.9432,43.162998,L
113,1448.2914,36.039825,W
94,1535.0743,44.633095,W
92,1297.1338,20.981375,L
113,1486.1301,39.64241,W
111,1536.0133,44.033894,L
109,1597.4276,50.960503,W
98,1386.4747,28.879204,L
98,1562.838,48.017902,W
90,1422.7953,31.917067,L
118,1520.4821,43.158146,W
94,1256.9501,17.901905,L
105,1586.7345,50.869854,W
98,1603.8597,50.128204,L
93,1392.2285,29.42874,L
94,1603.5979,51.570843,W
87,1683.3209,58.327488,L
93,1736.6793,63.251926,W
85,1431.6053,33.157425,L
105,1620.2628,53.344967,W
89,1558.5581,45.976147,L
103,1578.8102,49.635914,W
98,1603.9054,51.663853,W
95,1570.6261,47.691238,L
105,1383.9515,30.474905,W
93,1389.8248,27.872988,L
79,1253.7816,17.344765,L
111,1390.1222,30.237148,W
86,1532.0332,44.378265,W
84,1537.7837,44.289074,L
96,1490.1102,39.986439,W
94,1294.4244,20.720219,L
105,1454.2042,35.265461,L
115,1679.2903,58.856106,W
100,1599.9508,51.209568,W
84,1346.0299,25.135008,L
92,1415.0072,33.417671,W
81,1606.1587,50.095631,L
115,1467.5331,39.150959,W
104,1523.6505,41.284103,L
116,1568.5503,49.074577,W
109,1591.5613,48.873165,L
101,1523.6969,43.52005,W
96,1455.5377,35.687229,L
88,1389.6677,27.692389,L
112,1495.3376,42.102814,W
106,1602.4781,52.480976,W
95,1550.7313,44.6241,L
100,1740.71,63.322193,W
99,1534.4805,44.18996,L
116,1624.5089,53.604736,W
110,1493.3927,39.700394,L
97,1567.4224,48.132221,W
93,1373.3535,27.467085,L
104,1485.4178,40.729748,W
97,1581.0536,47.544968,L
107,1429.9313,34.762722,W
97,1400.4229,29.193228,L
84,1343.5026,24.565752,L
115,1513.5732,42.775787,W
127,1452.1227,36.417183,W
94,1291.142,20.165707,L
112,1505.7657,41.69059,W
103,1397.9924,29.859612,L
83,1245.9114,17.180159,L
116,1599.033,51.102768,W
128,1591.2346,52.748901,W
78,1448.0275,32.514091,L
105,1685.467,58.433449,L
106,1527.1119,44.0364,W
92,1427.3593,34.685165,W
78,1371.4321,26.301435,L
89,1442.3732,34.451588,L
95,1607.1091,51.886784,W
93,1537.6973,44.123199,L
104,1627.238,54.05965,W
102,1586.637,50.731766,W
95,1565.9906,46.415771,L
94,1615.5122,51.846546,L
99,1535.3364,45.057865,W
92,1741.6608,63.501942,W
91,1519.9969,42.519852,L
98,1443.1302,32.945019,L
109,1387.2239,30.934465,W
98,1490.6636,40.433109,W
97,1571.7494,47.419147,L
93,1579.058,47.644417,L
98,1500.4808,41.998169,W
124,1601.3934,51.515778,W
115,1509.6415,41.249763,L
107,1459.1846,36.289818,L
108,1618.2893,52.867218,W
132,1420.9728,33.213074,W
105,1284.0801,19.630823,L
109,1505.4384,40.304852,L
114,1532.8894,45.060883,W
96,1394.1167,29.400663,L
99,1337.0789,24.985077,W
103,1356.4182,25.913588,L
115,1680.5217,58.797768,W
109,1744.1046,63.549679,W
95,1277.1431,19.581064,L
99,1541.8691,45.659061,W
93,1369.0265,26.927933,L
110,1389.3768,28.264145,L
123,1497.6526,41.679417,W
92,1554.9908,45.626236,L
97,1632.0459,54.775356,W
118,1684.7813,59.475193,W
96,1405.0989,30.147036,L
91,1457.9546,36.622646,W
88,1425.2552,32.62159,L
87,1440.0902,32.48946,L
103,1243.5509,18.564394,W
86,1533.5297,42.587059,L
96,1512.575,43.603424,W
106,1605.5966,52.827343,W
95,1564.7604,46.029995,L
90,1597.6367,49.711651,L
105,1566.9639,48.686073,W
111,1532.0573,44.627365,W
103,1517.5531,41.925491,L
104,1427.9098,32.743099,L
106,1537.7286,45.111694,W
94,1609.3921,51.571514,L
96,1608.9795,52.160618,W
112,1496.4296,41.186012,W
106,1619.5193,52.05489,L
100,1587.3928,50.414127,W
91,1606.1655,50.878891,L
65,1363.2295,25.397903,L
92,1511.8817,43.682777,W
121,1541.8982,45.947151,W
110,1377.4945,27.459179,L
104,1547.3491,46.069805,W
100,1551.2524,45.586323,L
73,1397.0692,29.614382,L
94,1744.7565,63.947617,W
97,1420.7274,30.994267,L
111,1276.4912,20.749655,W
81,1352.1587,26.371429,W
79,1262.9137,18.197752,L
108,1527.9099,44.267342,W
106,1509.5349,41.012127,L
101,1518.1947,44.241005,W
84,1639.6876,53.283329,L
91,1422.0428,32.185337,L
99,1692.8109,59.837025,W
104,1577.2078,49.181355,W
97,1547.6661,45.150455,L
101,1619.1045,52.954376,W
94,1341.8187,24.867695,L
114,1546.9637,46.414097,W
112,1611.1183,51.271458,L
109,1503.1729,42.383938,W
102,1542.7607,43.788074,L
95,1461.167,37.634274,W
84,1528.6696,42.664917,L
86,1594.434,49.477734,L
104,1612.2061,53.064938,W
96,1340.4965,24.39473,L
103,1550.4508,46.500668,W
96,1423.251,31.829746,L
106,1357.1833,27.213114,W
89,1599.1244,50.475636,L
90,1697.1611,60.172314,W
114,1750.2377,64.093536,W
89,1405.7053,30.794107,L
86,1346.4417,25.102802,L
91,1621.5797,53.380356,W
115,1504.8306,42.237293,W
111,1551.6378,45.031162,L
91,1414.1313,30.018408,L
112,1291.5133,22.241005,W
79,1257.889,17.837587,L
83,1417.6926,32.687611,W
104,1368.9419,27.209696,L
112,1534.0193,44.51976,W
89,1582.1132,47.58498,L
103,1623.863,54.766655,W
117,1542.3875,45.555935,W
102,1391.588,29.201038,L
109,1335.1324,24.328991,L
112,1639.5941,54.836437,W
93,1701.2323,59.663235,L
95,1529.6779,44.431141,W
97,1470.8984,39.972248,W
81,1518.9381,40.320545,L
109,1514.8563,43.660492,W
100,1516.2557,40.957897,L
98,1554.9746,47.499973,W
79,1555.8148,45.40757,L
92,1603.1074,50.562763,L
104,1620.4268,53.639397,W
88,1366.303,26.616938,L
99,1595.0532,51.113014,W
90,1403.6737,32.54427,W
82,1534.272,42.427586,L
105,1752.2693,64.316299,W
89,1535.844,44.105476,L
119,1541.6121,45.537582,W
97,1366.2662,26.757524,L
115,1546.6704,43.836704,L
130,1387.3051,30.809664,W
97,1343.1414,25.690584,W
93,1252.8822,17.374041,L
99,1585.0603,48.783741,L
106,1536.6949,45.235703,W
82,1493.2573,39.431969,L
99,1624.88,53.869892,W
97,1421.2733,32.305431,L
103,1578.1732,49.024223,W
107,1601.4974,51.392609,W
102,1496.5792,40.022423,L
110,1595.9312,50.756325,W
101,1361.385,26.577631,L
109,1528.4562,45.909847,W
97,1640.3444,52.789448,L
99,1695.0662,59.791489,W
97,1545.2389,45.247307,L
99,1502.6559,40.144455,L
103,1543.582,46.038834,W
85,1359.8588,25.713312,L
107,1395.7494,30.990028,W
106,1422.6995,33.239059,W
103,1516.6724,41.854546,L
113,1334.3822,24.085819,L
115,1566.3821,47.869301,W
108,1530.1437,43.990452,W
99,1246.3295,17.271049,L
118,1627.603,54.217979,W
105,1565.5505,46.872128,L
102,1755.3938,64.487297,W
86,1493.736,39.768986,L
93,1569.1676,47.472134,L
96,1559.4255,47.271149,W
91,1580.5543,49.528011,W
81,1511.2051,41.329468,L
96,1604.3407,51.485184,W
87,1244.8563,17.205307,L
108,1597.8849,48.197083,L
117,1309.8953,24.417578,W
107,1403.8318,31.767088,W
83,1349.6941,24.82579,L
126,1618.7106,54.77956,W
113,1696.6112,58.007313,L
83,1532.7195,41.977936,L
101,1546.4933,47.630825,W
94,1494.8999,38.674221,L
101,1428.1667,34.668003,W
114,1488.1014,40.371483,W
107,1405.6624,30.110918,L
92,1349.9458,26.665863,W
91,1630.0359,52.874142,L
114,1550.09,46.646168,W
102,1331.5967,23.469212,L
104,1480.8611,39.891762,W
99,1543.6938,44.037254,L
91,1491.3181,39.35582,L
95,1506.1982,41.743073,W
106,1396.6989,30.032209,L
113,1757.8116,64.544151,W
99,1340.0236,25.141693,W
92,1243.9126,16.959381,L
95,1359.4313,25.963453,L
104,1551.338,46.731865,W
95,1566.8308,45.97665,L
102,1442.2056,36.325596,W
98,1565.2783,48.718399,W
81,1418.8922,31.086853,L
81,1413.5023,31.247467,L
93,1497.0649,40.920498,W
102,1512.382,40.83271,L
109,1335.3929,25.386318,W
99,1675.589,59.20425,W
82,1563.3148,45.830429,L
106,1639.7328,54.114716,L
116,1633.728,54.881599,W
89,1605.2844,50.377838,L
96,1619.5913,53.942753,W
115,1531.6168,44.259197,W
104,1324.4586,23.24894,L
